,vdvae,cliptext_final,cliptext_tokens,clipvision_final,clipvision_patches,id_acc_vdvae,id_acc_cliptext,id_acc_clipvision,im,prompt_name,mixing,badshuffle,usetruecliptext,dataset,sub,test_dataset,algorithm
26,0.011200720957729,0.6730203487387784,0.649722867894857,0.5935423318303026,0.5724930588998315,0.7435897435897436,0.8974358974358975,0.7948717948717948,27,human_captions,0.25,False,True,deeprecon,AM,art,brain_diffuser
27,-0.0079066154670155,0.5945669744822729,0.5397196433963273,0.5087564840235105,0.4158258991417093,0.2564102564102564,0.2564102564102564,0.28205128205128205,28,human_captions,0.25,False,True,deeprecon,AM,art,brain_diffuser
28,0.0024854064678228,0.5919051686346972,0.5251361286668003,0.5766646693400682,0.4128013707438691,0.46153846153846156,0.20512820512820512,0.3333333333333333,29,human_captions,0.25,False,True,deeprecon,AM,art,brain_diffuser
29,0.009247785044785,0.680248698343103,0.6426855094851156,0.6243369288114482,0.4874326537316755,0.7435897435897436,0.5897435897435898,0.5384615384615384,30,human_captions,0.25,False,True,deeprecon,AM,art,brain_diffuser
30,0.012368301261514,0.6804007519339811,0.6540302500079194,0.5813028404939897,0.592694270855878,0.9487179487179487,0.8461538461538461,0.8461538461538461,31,human_captions,0.25,False,True,deeprecon,AM,art,brain_diffuser
31,0.0166599763912939,0.6227325052160775,0.5726615371324646,0.3282698375143244,0.3980617777541846,0.7948717948717948,0.3076923076923077,0.41025641025641024,32,human_captions,0.25,False,True,deeprecon,AM,art,brain_diffuser
32,0.0300879813538065,0.6329502213157762,0.5963833815309261,0.4750980283443065,0.51914683272466,0.9743589743589743,0.5897435897435898,0.5897435897435898,33,human_captions,0.25,False,True,deeprecon,AM,art,brain_diffuser
33,0.0189998996334181,0.6939090905276327,0.6586854914421988,0.5950772214921349,0.5844460501058799,0.8974358974358975,0.8717948717948718,0.7948717948717948,34,human_captions,0.25,False,True,deeprecon,AM,art,brain_diffuser
34,-0.0095661972785222,0.5260723996236512,0.475447292000174,0.5064204473203102,0.3802858016060716,0.10256410256410256,0.1282051282051282,0.15384615384615385,35,human_captions,0.25,False,True,deeprecon,AM,art,brain_diffuser
35,-0.0021467901665273,0.5864284391292537,0.550138498417009,0.6011141672815237,0.4074701832512483,0.23076923076923078,0.46153846153846156,0.3076923076923077,36,human_captions,0.25,False,True,deeprecon,AM,art,brain_diffuser
36,0.0239058471721784,0.730131800464938,0.7093056084784206,0.5810360894673364,0.626432821470189,1.0,0.9487179487179487,1.0,37,human_captions,0.25,False,True,deeprecon,AM,art,brain_diffuser
37,0.0333012214207471,0.516532394367353,0.4446482683702623,0.4876599551631461,0.3381375949464091,1.0,0.10256410256410256,0.07692307692307693,38,human_captions,0.25,False,True,deeprecon,AM,art,brain_diffuser
38,0.0084587585333095,0.6543551467127248,0.6198942806213997,0.6314999825752502,0.4560299690912025,0.6410256410256411,0.6923076923076923,0.5128205128205128,39,human_captions,0.25,False,True,deeprecon,AM,art,brain_diffuser
39,0.0002834961176245,0.5557102442796946,0.50032268109567,0.5377870539049043,0.3404129972965032,0.3333333333333333,0.38461538461538464,0.10256410256410256,40,human_captions,0.25,False,True,deeprecon,AM,art,brain_diffuser
0,0.0304577158213789,0.7350118232525817,0.689776100709609,0.780275811676675,0.5039672652807179,1.0,0.9795918367346939,1.0,1,human_captions,0.5,False,True,deeprecon,AM,test,brain_diffuser
1,0.0067059520607344,0.7365295775377283,0.6722127280078111,0.6774989125809351,0.4486468933231877,0.7142857142857143,1.0,0.5510204081632653,2,human_captions,0.5,False,True,deeprecon,AM,test,brain_diffuser
2,0.0135232579030816,0.7721119757579069,0.725468034208175,0.7163925177744553,0.4515599403077545,0.9183673469387755,0.9591836734693877,0.6326530612244898,3,human_captions,0.5,False,True,deeprecon,AM,test,brain_diffuser
3,0.0070057351412782,0.6785050370587505,0.650360629139036,0.5541548125150685,0.4762061045488505,0.6530612244897959,0.9591836734693877,0.8979591836734694,4,human_captions,0.5,False,True,deeprecon,AM,test,brain_diffuser
4,0.0165772512124193,0.7594326434672931,0.7211945235655819,0.704975593576441,0.4433203654245687,0.9591836734693877,1.0,0.5918367346938775,5,human_captions,0.5,False,True,deeprecon,AM,test,brain_diffuser
5,0.0141277956560758,0.8174701447118164,0.7837591072401828,0.7214907650188294,0.5384296901731943,0.8979591836734694,1.0,1.0,6,human_captions,0.5,False,True,deeprecon,AM,test,brain_diffuser
6,0.000769314838104,0.6931067856353517,0.6436065757794885,0.7304211490461707,0.4360836279526421,0.3469387755102041,1.0,0.8571428571428571,7,human_captions,0.5,False,True,deeprecon,AM,test,brain_diffuser
7,0.0225393442980349,0.7482731358961493,0.706158553336039,0.5378775245696856,0.5268957651701682,0.9795918367346939,0.8571428571428571,0.8367346938775511,8,human_captions,0.5,False,True,deeprecon,AM,test,brain_diffuser
8,0.0163802800757062,0.7840354517654643,0.7405269041504964,0.7166803398893405,0.4719264147367459,0.8979591836734694,1.0,1.0,9,human_captions,0.5,False,True,deeprecon,AM,test,brain_diffuser
9,0.0176368451962176,0.7110411829587107,0.6749340036020387,0.6393010307333885,0.4984286061770562,0.9387755102040817,0.9387755102040817,0.7142857142857143,10,human_captions,0.5,False,True,deeprecon,AM,test,brain_diffuser
10,0.0108100673403026,0.7140581388211762,0.6659639203384826,0.6653322347942561,0.4253524866604299,0.8163265306122449,0.9183673469387755,0.5918367346938775,11,human_captions,0.5,False,True,deeprecon,AM,test,brain_diffuser
11,0.0093414954678189,0.7436491116787427,0.6901293909543497,0.6889475069812303,0.4554874769999913,0.6938775510204082,0.8979591836734694,0.6326530612244898,12,human_captions,0.5,False,True,deeprecon,AM,test,brain_diffuser
12,0.0056881399072772,0.6261110397683596,0.5732789920346943,0.6935624030546703,0.3799739278041359,0.6326530612244898,0.6938775510204082,0.08163265306122448,13,human_captions,0.5,False,True,deeprecon,AM,test,brain_diffuser
13,0.0208638223103135,0.6049506161898467,0.5680170730870027,0.5406341753400257,0.3773778846528646,0.9795918367346939,0.5510204081632653,0.10204081632653061,14,human_captions,0.5,False,True,deeprecon,AM,test,brain_diffuser
14,0.0297733969373145,0.5522759788245811,0.5379486340055397,0.5617582176638101,0.3573025708630468,1.0,0.6938775510204082,0.2653061224489796,15,human_captions,0.5,False,True,deeprecon,AM,test,brain_diffuser
15,0.0152693906070722,0.7768014266409115,0.7371210783887767,0.4375127198579626,0.4810023762267779,0.8775510204081632,1.0,1.0,16,human_captions,0.5,False,True,deeprecon,AM,test,brain_diffuser
16,0.0083076356295788,0.6891373251192979,0.6360116354074771,0.6543295766534015,0.4816381330977242,0.7142857142857143,0.9183673469387755,0.8979591836734694,17,human_captions,0.5,False,True,deeprecon,AM,test,brain_diffuser
17,0.0125904768338328,0.7351942365303441,0.7182531015247654,0.6423511830457242,0.4237330057677815,0.8979591836734694,0.9591836734693877,0.9387755102040817,18,human_captions,0.5,False,True,deeprecon,AM,test,brain_diffuser
18,0.0107660151159189,0.680198044236328,0.6415139488135329,0.6602311955438606,0.401605641268898,0.6938775510204082,0.7142857142857143,0.3673469387755102,19,human_captions,0.5,False,True,deeprecon,AM,test,brain_diffuser
19,-0.00346769512165,0.7089040167019782,0.6541113226935245,0.5823484991298582,0.4834450686507589,0.1836734693877551,0.7959183673469388,0.8367346938775511,20,human_captions,0.5,False,True,deeprecon,AM,test,brain_diffuser
20,0.0044360001541577,0.4942754182887117,0.4798025665581439,0.5848340914205697,0.3943451064448651,0.42857142857142855,0.5918367346938775,0.32653061224489793,21,human_captions,0.5,False,True,deeprecon,AM,test,brain_diffuser
21,0.0074970014372157,0.7645445996957697,0.7300891079926666,0.738069296330932,0.5097009878266653,0.7755102040816326,0.9795918367346939,0.9183673469387755,22,human_captions,0.5,False,True,deeprecon,AM,test,brain_diffuser
22,0.0203156465397205,0.77479253889611,0.7442664122069907,0.7029779084648133,0.4818637094711552,0.9591836734693877,0.9795918367346939,0.8367346938775511,23,human_captions,0.5,False,True,deeprecon,AM,test,brain_diffuser
23,0.0144337630993339,0.713552852234699,0.6770694350024675,0.6060322397327591,0.474267097610652,0.8163265306122449,0.7959183673469388,0.9591836734693877,24,human_captions,0.5,False,True,deeprecon,AM,test,brain_diffuser
24,0.0192915726821675,0.759078614222991,0.7164797554252337,0.5946799606090266,0.5412704247117736,1.0,1.0,1.0,25,human_captions,0.5,False,True,deeprecon,AM,test,brain_diffuser
25,0.0103936402009639,0.6628622189411817,0.6186901965143672,0.6600674426059228,0.467099045583295,0.7959183673469388,0.8163265306122449,0.8571428571428571,26,human_captions,0.5,False,True,deeprecon,AM,test,brain_diffuser
26,0.0257375951800438,0.754923090125662,0.7111616253731705,0.6244570201854298,0.4421324144251945,1.0,0.9591836734693877,0.9183673469387755,27,human_captions,0.5,False,True,deeprecon,AM,test,brain_diffuser
27,0.0241122487292921,0.7222000122625828,0.689905720575564,0.6626124356995476,0.4859156358348984,0.9795918367346939,1.0,0.9387755102040817,28,human_captions,0.5,False,True,deeprecon,AM,test,brain_diffuser
28,0.0221181920936223,0.7055926753679348,0.657609531561166,0.5971611895744688,0.492553731232219,1.0,0.9387755102040817,1.0,29,human_captions,0.5,False,True,deeprecon,AM,test,brain_diffuser
29,-0.0049259890684087,0.6965145307505359,0.6632290357243414,0.6008353741159129,0.4464621450371879,0.2857142857142857,1.0,0.9183673469387755,30,human_captions,0.5,False,True,deeprecon,AM,test,brain_diffuser
30,0.035260688946542,0.6737600835578184,0.6424608457062853,0.7597024590131743,0.4631966094805203,1.0,0.9183673469387755,0.9387755102040817,31,human_captions,0.5,False,True,deeprecon,AM,test,brain_diffuser
31,0.0174668521082206,0.739812103302868,0.6938982652753419,0.7316491413868152,0.4695523183818542,0.9591836734693877,0.9387755102040817,0.8163265306122449,32,human_captions,0.5,False,True,deeprecon,AM,test,brain_diffuser
32,0.0050423770373238,0.7338838390971655,0.6955886677929404,0.7640831476595672,0.5354258451069567,0.5102040816326531,1.0,0.9591836734693877,33,human_captions,0.5,False,True,deeprecon,AM,test,brain_diffuser
33,0.003628930631759,0.7173384335497953,0.6670593423180908,0.3837321278417231,0.4390499664050841,0.5102040816326531,0.7142857142857143,0.9387755102040817,34,human_captions,0.5,False,True,deeprecon,AM,test,brain_diffuser
34,0.0075688629802377,0.6880266651977168,0.6387881478215534,0.6334150012489351,0.4047064679981537,0.7959183673469388,0.8979591836734694,0.673469387755102,35,human_captions,0.5,False,True,deeprecon,AM,test,brain_diffuser
35,0.0097418431625385,0.6802517944541843,0.6457644800946812,0.5671655434796257,0.3895273915770625,0.7142857142857143,0.8367346938775511,0.2857142857142857,36,human_captions,0.5,False,True,deeprecon,AM,test,brain_diffuser
36,0.0234989742585663,0.7100288685380093,0.6639123315809707,0.6795008968861124,0.5545097047071897,0.9795918367346939,0.46938775510204084,0.9183673469387755,37,human_captions,0.5,False,True,deeprecon,AM,test,brain_diffuser
37,0.0072044444605567,0.6109590012068833,0.5686325400890837,0.660424539164794,0.3850358933617658,0.7346938775510204,0.46938775510204084,0.14285714285714285,38,human_captions,0.5,False,True,deeprecon,AM,test,brain_diffuser
38,-0.0023966103333712,0.7373399818416803,0.6963252071208226,0.6178113802089716,0.4709313679838299,0.3469387755102041,0.8163265306122449,0.8367346938775511,39,human_captions,0.5,False,True,deeprecon,AM,test,brain_diffuser
39,0.0160651800615568,0.6041193711609787,0.5711798714011256,0.5638150551823323,0.4103472976499704,0.8979591836734694,0.6326530612244898,0.4897959183673469,40,human_captions,0.5,False,True,deeprecon,AM,test,brain_diffuser
40,0.0135022196358752,0.7476506777772814,0.7215649772820347,0.6947406494023205,0.4955894598010783,0.8979591836734694,0.7142857142857143,0.9387755102040817,41,human_captions,0.5,False,True,deeprecon,AM,test,brain_diffuser
41,-0.0042854085302082,0.7293760477142137,0.6786691251998236,0.588168450265123,0.4500660659388037,0.14285714285714285,0.9387755102040817,0.8979591836734694,42,human_captions,0.5,False,True,deeprecon,AM,test,brain_diffuser
42,0.0287249314357408,0.7238241979404887,0.6915324783700492,0.6056676622902768,0.48666030493508,1.0,0.8775510204081632,0.9795918367346939,43,human_captions,0.5,False,True,deeprecon,AM,test,brain_diffuser
43,0.008686332578476,0.745808865010446,0.7071702793220327,0.8058378668006443,0.5070908367424142,0.7755102040816326,0.9795918367346939,0.9591836734693877,44,human_captions,0.5,False,True,deeprecon,AM,test,brain_diffuser
44,0.0197318606583296,0.7240818872508658,0.689984306482098,0.6363394309467533,0.4382265787308683,0.9387755102040817,0.8979591836734694,0.6530612244897959,45,human_captions,0.5,False,True,deeprecon,AM,test,brain_diffuser
45,0.0135327941459009,0.6987669257320787,0.6547798722422359,0.567519435559144,0.5215932280317782,0.8163265306122449,0.9183673469387755,0.9591836734693877,46,human_captions,0.5,False,True,deeprecon,AM,test,brain_diffuser
46,0.0063719258379572,0.7248306358880333,0.6908594403040927,0.6517525500607627,0.5281696773444379,0.5918367346938775,0.9387755102040817,1.0,47,human_captions,0.5,False,True,deeprecon,AM,test,brain_diffuser
47,0.0332512670995641,0.6856350547387839,0.6553936759233511,0.6407458857606994,0.5116844263841513,1.0,0.7959183673469388,0.9387755102040817,48,human_captions,0.5,False,True,deeprecon,AM,test,brain_diffuser
48,-0.0001229681846824,0.7188878448209608,0.7000268266333316,0.6399598037497719,0.5362339608613108,0.3469387755102041,0.9591836734693877,1.0,49,human_captions,0.5,False,True,deeprecon,AM,test,brain_diffuser
49,0.0203746240997971,0.8022673887488353,0.7675335470080048,0.6473433865905506,0.5016315978319423,1.0,1.0,1.0,50,human_captions,0.5,False,True,deeprecon,AM,test,brain_diffuser
0,0.0087966727684474,0.7494069299673074,0.7053879002375296,0.6217372899376541,0.4973476080188925,0.717948717948718,0.9487179487179487,0.5897435897435898,1,human_captions,0.5,False,True,deeprecon,AM,art,brain_diffuser
1,-0.004413624068952,0.5766350226233825,0.5341133176411793,0.5240882435860307,0.4180367725293387,0.28205128205128205,0.4358974358974359,0.358974358974359,2,human_captions,0.5,False,True,deeprecon,AM,art,brain_diffuser
2,0.0011119948328554,0.533606279007197,0.452659492504703,0.4774390766808306,0.3178844966554868,0.5128205128205128,0.05128205128205128,0.10256410256410256,3,human_captions,0.5,False,True,deeprecon,AM,art,brain_diffuser
3,0.0035231505863422,0.6668554600713367,0.6313695337321333,0.6044735446610398,0.5732739740428516,0.5897435897435898,0.6923076923076923,0.7435897435897436,4,human_captions,0.5,False,True,deeprecon,AM,art,brain_diffuser
4,0.0020452897748097,0.5536145431852326,0.5033555488012669,0.4063410701643724,0.4013309665062483,0.38461538461538464,0.20512820512820512,0.23076923076923078,5,human_captions,0.5,False,True,deeprecon,AM,art,brain_diffuser
5,0.0103720440228899,0.5549724076587792,0.50187196428509,0.4856561659137494,0.3157495011678826,0.8461538461538461,0.3333333333333333,0.05128205128205128,6,human_captions,0.5,False,True,deeprecon,AM,art,brain_diffuser
6,-0.0006205782547976,0.5758790454757179,0.563348597577344,0.5116837028143219,0.3508188742069598,0.38461538461538464,0.38461538461538464,0.1282051282051282,7,human_captions,0.5,False,True,deeprecon,AM,art,brain_diffuser
7,0.0084594983808517,0.7411006588542519,0.7197726131525786,0.5732894668227541,0.505183004269003,0.6666666666666666,0.9743589743589743,0.6410256410256411,8,human_captions,0.5,False,True,deeprecon,AM,art,brain_diffuser
8,-0.0052894859196183,0.5253945711959813,0.4887499920464994,0.5094609076217581,0.3977690088229869,0.15384615384615385,0.15384615384615385,0.1794871794871795,9,human_captions,0.5,False,True,deeprecon,AM,art,brain_diffuser
9,0.0202274998713958,0.6739951932671079,0.6379371800648554,0.6355751212797399,0.6297109719777394,1.0,0.7435897435897436,0.9743589743589743,10,human_captions,0.5,False,True,deeprecon,AM,art,brain_diffuser
10,0.0134127554786977,0.6804805586757071,0.6522288804042248,0.5682311897750051,0.5529832019972684,0.8461538461538461,0.8717948717948718,0.6410256410256411,11,human_captions,0.5,False,True,deeprecon,AM,art,brain_diffuser
11,0.0091198469778569,0.6368917881423626,0.5967794238091765,0.5294827954404894,0.5732699916079791,0.8461538461538461,0.717948717948718,0.7692307692307693,12,human_captions,0.5,False,True,deeprecon,AM,art,brain_diffuser
12,0.0218045017124974,0.4836166246791304,0.4353781276072953,0.3900642350286382,0.3170965024689849,0.8974358974358975,0.02564102564102564,0.0,13,human_captions,0.5,False,True,deeprecon,AM,art,brain_diffuser
13,0.0092150175049409,0.7153359669532838,0.7039632543189969,0.6124172246508528,0.610163046972602,0.8717948717948718,0.9487179487179487,0.8974358974358975,14,human_captions,0.5,False,True,deeprecon,AM,art,brain_diffuser
14,0.0061311819399261,0.5367584864851687,0.5044555069625994,0.5273493533908128,0.4407112415658669,0.6666666666666666,0.38461538461538464,0.4358974358974359,15,human_captions,0.5,False,True,deeprecon,AM,art,brain_diffuser
